id,label,date,number
rocky,numReviews,2024-09-26,55189
rocky,numRatings,2024-09-26,552076
rocky,numLikes,2024-09-26,253161
rocky,numFans,2024-09-26,11616
jurassic-world,numViews,2024-09-26,1416697
jurassic-world,avgRating,2024-09-26,3.04
jurassic-world,numReviews,2024-09-26,45125
jurassic-world,numRatings,2024-09-26,744688
jurassic-world,numLikes,2024-09-26,206659
jurassic-world,numFans,2024-09-26,1457
dungeons-dragons-honor-among-thieves,numViews,2024-09-26,640157
dungeons-dragons-honor-among-thieves,avgRating,2024-09-26,3.52
dungeons-dragons-honor-among-thieves,numReviews,2024-09-26,154620
dungeons-dragons-honor-among-thieves,numRatings,2024-09-26,518892
dungeons-dragons-honor-among-thieves,numLikes,2024-09-26,196709
dungeons-dragons-honor-among-thieves,numFans,2024-09-26,960
nomadland,numViews,2024-09-26,583246
nomadland,avgRating,2024-09-26,3.83
nomadland,numReviews,2024-09-26,79979
nomadland,numRatings,2024-09-26,429107
nomadland,numLikes,2024-09-26,155157
nomadland,numFans,2024-09-26,2457
another-round,numViews,2024-09-26,597098
another-round,avgRating,2024-09-26,4.09
another-round,numReviews,2024-09-26,95350
another-round,numRatings,2024-09-26,468351
another-round,numLikes,2024-09-26,207379
another-round,numFans,2024-09-26,6639
x-men-days-of-future-past,numViews,2024-09-26,1207830
x-men-days-of-future-past,avgRating,2024-09-26,3.65
x-men-days-of-future-past,numReviews,2024-09-26,62144
x-men-days-of-future-past,numRatings,2024-09-26,653463
x-men-days-of-future-past,numLikes,2024-09-26,261002
x-men-days-of-future-past,numFans,2024-09-26,2030
suspiria-2018,numViews,2024-09-26,517211
suspiria-2018,avgRating,2024-09-26,3.74
suspiria-2018,numReviews,2024-09-26,93051
suspiria-2018,numRatings,2024-09-26,382953
suspiria-2018,numLikes,2024-09-26,166899
suspiria-2018,numFans,2024-09-26,10645
alice-in-wonderland-2010,numViews,2024-09-26,1477989
alice-in-wonderland-2010,avgRating,2024-09-26,3.12
alice-in-wonderland-2010,numReviews,2024-09-26,35995
alice-in-wonderland-2010,numRatings,2024-09-26,689421
alice-in-wonderland-2010,numLikes,2024-09-26,230839
alice-in-wonderland-2010,numFans,2024-09-26,8661
crazy-rich-asians,numViews,2024-09-26,986283
crazy-rich-asians,avgRating,2024-09-26,3.49
crazy-rich-asians,numReviews,2024-09-26,87264
crazy-rich-asians,numRatings,2024-09-26,588907
crazy-rich-asians,numLikes,2024-09-26,230080
crazy-rich-asians,numFans,2024-09-26,5567
ghostbusters,numViews,2024-09-26,1219313
ghostbusters,avgRating,2024-09-26,3.76
ghostbusters,numReviews,2024-09-26,46936
ghostbusters,numRatings,2024-09-26,596771
ghostbusters,numLikes,2024-09-26,277690
ghostbusters,numFans,2024-09-26,6520
pirates-of-the-caribbean-dead-mans-chest,numViews,2024-09-26,1403781
pirates-of-the-caribbean-dead-mans-chest,avgRating,2024-09-26,3.64
pirates-of-the-caribbean-dead-mans-chest,numReviews,2024-09-26,46449
pirates-of-the-caribbean-dead-mans-chest,numRatings,2024-09-26,656404
pirates-of-the-caribbean-dead-mans-chest,numLikes,2024-09-26,259819
pirates-of-the-caribbean-dead-mans-chest,numFans,2024-09-26,2978
oceans-eight,numViews,2024-09-26,1034678
oceans-eight,avgRating,2024-09-26,3.31
oceans-eight,numReviews,2024-09-26,82392
oceans-eight,numRatings,2024-09-26,591616
oceans-eight,numLikes,2024-09-26,223658
oceans-eight,numFans,2024-09-26,5140
the-maze-runner,numViews,2024-09-26,1206208
the-maze-runner,avgRating,2024-09-26,3.35
the-maze-runner,numReviews,2024-09-26,67713
the-maze-runner,numRatings,2024-09-26,666509
the-maze-runner,numLikes,2024-09-26,225035
the-maze-runner,numFans,2024-09-26,8837
skyfall,numViews,2024-09-26,1171993
skyfall,avgRating,2024-09-26,3.91
skyfall,numReviews,2024-09-26,47937
skyfall,numRatings,2024-09-26,632056
skyfall,numLikes,2024-09-26,265076
skyfall,numFans,2024-09-26,2923
mr-mrs-smith-2005,numViews,2024-09-26,1122787
mr-mrs-smith-2005,avgRating,2024-09-26,3.21
mr-mrs-smith-2005,numReviews,2024-09-26,71172
mr-mrs-smith-2005,numRatings,2024-09-26,599381
mr-mrs-smith-2005,numLikes,2024-09-26,192739
mr-mrs-smith-2005,numFans,2024-09-26,3190
dr-strangelove-or-how-i-learned-to-stop-worrying-and-love-the-bomb,numViews,2024-09-26,634310
dr-strangelove-or-how-i-learned-to-stop-worrying-and-love-the-bomb,avgRating,2024-09-26,4.3
dr-strangelove-or-how-i-learned-to-stop-worrying-and-love-the-bomb,numReviews,2024-09-26,63338
dr-strangelove-or-how-i-learned-to-stop-worrying-and-love-the-bomb,numRatings,2024-09-26,417561
dr-strangelove-or-how-i-learned-to-stop-worrying-and-love-the-bomb,numLikes,2024-09-26,217251
dr-strangelove-or-how-i-learned-to-stop-worrying-and-love-the-bomb,numFans,2024-09-26,10791
mean-girls-2024,numViews,2024-09-26,518353
mean-girls-2024,avgRating,2024-09-26,2.64
mean-girls-2024,numReviews,2024-09-26,219673
mean-girls-2024,numRatings,2024-09-26,444072
mean-girls-2024,numLikes,2024-09-26,104552
mean-girls-2024,numFans,2024-09-26,525
im-thinking-of-ending-things,numViews,2024-09-26,571258
im-thinking-of-ending-things,avgRating,2024-09-26,3.48
im-thinking-of-ending-things,numReviews,2024-09-26,103898
im-thinking-of-ending-things,numRatings,2024-09-26,409465
im-thinking-of-ending-things,numLikes,2024-09-26,148387
im-thinking-of-ending-things,numFans,2024-09-26,5159
back-to-the-future-part-ii,numViews,2024-09-26,1247861
back-to-the-future-part-ii,avgRating,2024-09-26,3.87
back-to-the-future-part-ii,numReviews,2024-09-26,39943
back-to-the-future-part-ii,numRatings,2024-09-26,642415
back-to-the-future-part-ii,numLikes,2024-09-26,303858
back-to-the-future-part-ii,numFans,2024-09-26,6293
american-fiction,numViews,2024-09-26,515041
american-fiction,avgRating,2024-09-26,3.73
american-fiction,numReviews,2024-09-26,132497
american-fiction,numRatings,2024-09-26,441271
american-fiction,numLikes,2024-09-26,151651
american-fiction,numFans,2024-09-26,432
the-cabin-in-the-woods,numViews,2024-09-26,973761
the-cabin-in-the-woods,avgRating,2024-09-26,3.4
the-cabin-in-the-woods,numReviews,2024-09-26,66080
the-cabin-in-the-woods,numRatings,2024-09-26,586737
the-cabin-in-the-woods,numLikes,2024-09-26,226891
the-cabin-in-the-woods,numFans,2024-09-26,2685
almost-famous,numViews,2024-09-26,640204
almost-famous,avgRating,2024-09-26,4.05
almost-famous,numReviews,2024-09-26,80757
almost-famous,numRatings,2024-09-26,403279
almost-famous,numLikes,2024-09-26,217030
almost-famous,numFans,2024-09-26,26060
the-blair-witch-project,numViews,2024-09-26,887056
the-blair-witch-project,avgRating,2024-09-26,3.31
the-blair-witch-project,numReviews,2024-09-26,82178
the-blair-witch-project,numRatings,2024-09-26,534311
the-blair-witch-project,numLikes,2024-09-26,181850
the-blair-witch-project,numFans,2024-09-26,4105
the-usual-suspects,numViews,2024-09-26,794971
the-usual-suspects,avgRating,2024-09-26,4.06
the-usual-suspects,numReviews,2024-09-26,44444
the-usual-suspects,numRatings,2024-09-26,499344
the-usual-suspects,numLikes,2024-09-26,216099
the-usual-suspects,numFans,2024-09-26,6759
heathers,numViews,2024-09-26,758224
heathers,avgRating,2024-09-26,3.76
heathers,numReviews,2024-09-26,82956
heathers,numRatings,2024-09-26,451568
heathers,numLikes,2024-09-26,254836
heathers,numFans,2024-09-26,15076
the-idea-of-you-2024,numViews,2024-09-26,556761
the-idea-of-you-2024,avgRating,2024-09-26,2.53
the-idea-of-you-2024,numReviews,2024-09-26,205021
the-idea-of-you-2024,numRatings,2024-09-26,470366
the-idea-of-you-2024,numLikes,2024-09-26,86870
the-idea-of-you-2024,numFans,2024-09-26,246
late-night-with-the-devil,numViews,2024-09-26,477050
late-night-with-the-devil,avgRating,2024-09-26,3.42
late-night-with-the-devil,numReviews,2024-09-26,147708
late-night-with-the-devil,numRatings,2024-09-26,416435
late-night-with-the-devil,numLikes,2024-09-26,139953
late-night-with-the-devil,numFans,2024-09-26,1050
12-years-a-slave,numViews,2024-09-26,860434
12-years-a-slave,avgRating,2024-09-26,4.15
12-years-a-slave,numReviews,2024-09-26,24784
12-years-a-slave,numRatings,2024-09-26,489701
12-years-a-slave,numLikes,2024-09-26,193023
12-years-a-slave,numFans,2024-09-26,1030
groundhog-day,numViews,2024-09-26,1021519
groundhog-day,avgRating,2024-09-26,3.83
groundhog-day,numReviews,2024-09-26,50482
groundhog-day,numRatings,2024-09-26,556787
groundhog-day,numLikes,2024-09-26,246094
groundhog-day,numFans,2024-09-26,4129
i-saw-the-tv-glow,numViews,2024-09-26,363649
i-saw-the-tv-glow,avgRating,2024-09-26,3.56
i-saw-the-tv-glow,numReviews,2024-09-26,161816
i-saw-the-tv-glow,numRatings,2024-09-26,308338
i-saw-the-tv-glow,numLikes,2024-09-26,136126
i-saw-the-tv-glow,numFans,2024-09-26,10655
now-you-see-me,numViews,2024-09-26,1240011
now-you-see-me,avgRating,2024-09-26,3.34
now-you-see-me,numReviews,2024-09-26,53483
now-you-see-me,numRatings,2024-09-26,657760
now-you-see-me,numLikes,2024-09-26,226762
now-you-see-me,numFans,2024-09-26,4013
magnolia,numViews,2024-09-26,501507
magnolia,avgRating,2024-09-26,4.22
magnolia,numReviews,2024-09-26,61848
magnolia,numRatings,2024-09-26,334975
magnolia,numLikes,2024-09-26,165079
magnolia,numFans,2024-09-26,12610
hacksaw-ridge,numViews,2024-09-26,836793
hacksaw-ridge,avgRating,2024-09-26,3.92
hacksaw-ridge,numReviews,2024-09-26,48961
hacksaw-ridge,numRatings,2024-09-26,571293
hacksaw-ridge,numLikes,2024-09-26,233731
hacksaw-ridge,numFans,2024-09-26,9315
finding-dory,numViews,2024-09-26,1431441
finding-dory,avgRating,2024-09-26,3.25
finding-dory,numReviews,2024-09-26,27980
finding-dory,numRatings,2024-09-26,677278
finding-dory,numLikes,2024-09-26,206708
finding-dory,numFans,2024-09-26,328
life-of-pi,numViews,2024-09-26,1197306
life-of-pi,avgRating,2024-09-26,3.72
life-of-pi,numReviews,2024-09-26,26204
life-of-pi,numRatings,2024-09-26,609724
life-of-pi,numLikes,2024-09-26,232057
life-of-pi,numFans,2024-09-26,3367
boogie-nights,numViews,2024-09-26,585811
boogie-nights,avgRating,2024-09-26,4.21
boogie-nights,numReviews,2024-09-26,77475
boogie-nights,numRatings,2024-09-26,400238
boogie-nights,numLikes,2024-09-26,192985
boogie-nights,numFans,2024-09-26,9272
barbie,numViews,2024-09-27,4126506
barbie,avgRating,2024-09-27,3.83
barbie,numReviews,2024-09-27,927856
barbie,numRatings,2024-09-27,3315851
barbie,numLikes,2024-09-27,1763233
barbie,numFans,2024-09-27,25442
parasite-2019,numViews,2024-09-27,4139476
parasite-2019,avgRating,2024-09-27,4.55
parasite-2019,numReviews,2024-09-27,355147
parasite-2019,numRatings,2024-09-27,3102032
parasite-2019,numLikes,2024-09-27,2332599
parasite-2019,numFans,2024-09-27,96371
fight-club,numViews,2024-09-27,4152208
fight-club,avgRating,2024-09-27,4.27
fight-club,numReviews,2024-09-27,352795
fight-club,numRatings,2024-09-27,2893033
fight-club,numLikes,2024-09-27,1917766
fight-club,numFans,2024-09-27,128717
everything-everywhere-all-at-once,numViews,2024-09-27,3182974
everything-everywhere-all-at-once,avgRating,2024-09-27,4.29
everything-everywhere-all-at-once,numReviews,2024-09-27,628746
everything-everywhere-all-at-once,numRatings,2024-09-27,2552728
everything-everywhere-all-at-once,numLikes,2024-09-27,1598589
everything-everywhere-all-at-once,numFans,2024-09-27,139203
la-la-land,numViews,2024-09-27,3566919
la-la-land,avgRating,2024-09-27,4.1
la-la-land,numReviews,2024-09-27,510506
la-la-land,numRatings,2024-09-27,2573278
la-la-land,numLikes,2024-09-27,1602162
la-la-land,numFans,2024-09-27,228165
interstellar,numViews,2024-09-27,3862907
interstellar,avgRating,2024-09-27,4.36
interstellar,numReviews,2024-09-27,309674
interstellar,numRatings,2024-09-27,2724788
interstellar,numLikes,2024-09-27,1801382
interstellar,numFans,2024-09-27,220237
oppenheimer-2023,numViews,2024-09-27,2943052
oppenheimer-2023,avgRating,2024-09-27,4.22
oppenheimer-2023,numReviews,2024-09-27,643570
oppenheimer-2023,numRatings,2024-09-27,2410901
oppenheimer-2023,numLikes,2024-09-27,1166262
oppenheimer-2023,numFans,2024-09-27,33314
joker-2019,numViews,2024-09-27,4148279
joker-2019,avgRating,2024-09-27,3.85
joker-2019,numReviews,2024-09-27,244341
joker-2019,numRatings,2024-09-27,2892223
joker-2019,numLikes,2024-09-27,1677915
joker-2019,numFans,2024-09-27,25126
pulp-fiction,numViews,2024-09-27,3641838
pulp-fiction,avgRating,2024-09-27,4.26
pulp-fiction,numReviews,2024-09-27,207586
pulp-fiction,numRatings,2024-09-27,2415641
pulp-fiction,numLikes,2024-09-27,1604186
pulp-fiction,numFans,2024-09-27,78696
dune-2021,numViews,2024-09-27,3158155
dune-2021,avgRating,2024-09-27,3.89
dune-2021,numReviews,2024-09-27,535348
dune-2021,numRatings,2024-09-27,2424057
dune-2021,numLikes,2024-09-27,1166995
dune-2021,numFans,2024-09-27,22396
whiplash-2014,numViews,2024-09-27,3194843
whiplash-2014,avgRating,2024-09-27,4.43
whiplash-2014,numReviews,2024-09-27,373787
whiplash-2014,numRatings,2024-09-27,2375928
whiplash-2014,numLikes,2024-09-27,1512865
whiplash-2014,numFans,2024-09-27,121235
spider-man-into-the-spider-verse,numViews,2024-09-27,3730708
spider-man-into-the-spider-verse,avgRating,2024-09-27,4.42
spider-man-into-the-spider-verse,numReviews,2024-09-27,296692
spider-man-into-the-spider-verse,numRatings,2024-09-27,2666753
spider-man-into-the-spider-verse,numLikes,2024-09-27,1899982
spider-man-into-the-spider-verse,numFans,2024-09-27,79425
get-out-2017,numViews,2024-09-27,3660832
get-out-2017,avgRating,2024-09-27,4.16
get-out-2017,numReviews,2024-09-27,247101
get-out-2017,numRatings,2024-09-27,2587361
get-out-2017,numLikes,2024-09-27,1599293
get-out-2017,numFans,2024-09-27,27414
midsommar,numViews,2024-09-27,3143977
midsommar,avgRating,2024-09-27,3.78
midsommar,numReviews,2024-09-27,351555
midsommar,numRatings,2024-09-27,2310160
midsommar,numLikes,2024-09-27,1222411
midsommar,numFans,2024-09-27,41310
the-batman,numViews,2024-09-27,3165408
the-batman,avgRating,2024-09-27,3.98
the-batman,numReviews,2024-09-27,489287
the-batman,numRatings,2024-09-27,2416479
the-batman,numLikes,2024-09-27,1344733
the-batman,numFans,2024-09-27,48680
knives-out-2019,numViews,2024-09-27,3512330
knives-out-2019,avgRating,2024-09-27,3.98
knives-out-2019,numReviews,2024-09-27,285535
knives-out-2019,numRatings,2024-09-27,2500894
knives-out-2019,numLikes,2024-09-27,1517163
knives-out-2019,numFans,2024-09-27,31892
the-dark-knight,numViews,2024-09-27,3773076
the-dark-knight,avgRating,2024-09-27,4.47
the-dark-knight,numReviews,2024-09-27,195989
the-dark-knight,numRatings,2024-09-27,2478996
the-dark-knight,numLikes,2024-09-27,1688476
the-dark-knight,numFans,2024-09-27,90770
the-truman-show,numViews,2024-09-27,3537407
the-truman-show,avgRating,2024-09-27,4.22
the-truman-show,numReviews,2024-09-27,208180
the-truman-show,numRatings,2024-09-27,2306810
the-truman-show,numLikes,2024-09-27,1437887
the-truman-show,numFans,2024-09-27,56108
inception,numViews,2024-09-27,3654622
inception,avgRating,2024-09-27,4.2
inception,numReviews,2024-09-27,166422
inception,numRatings,2024-09-27,2345207
inception,numLikes,2024-09-27,1476096
inception,numFans,2024-09-27,63583
saltburn,numViews,2024-09-27,2318026
saltburn,avgRating,2024-09-27,3.41
saltburn,numReviews,2024-09-27,708644
saltburn,numRatings,2024-09-27,1945764
saltburn,numLikes,2024-09-27,670127
saltburn,numFans,2024-09-27,11238
poor-things-2023,numViews,2024-09-27,1970531
poor-things-2023,avgRating,2024-09-27,4.02
poor-things-2023,numReviews,2024-09-27,562350
poor-things-2023,numRatings,2024-09-27,1684152
poor-things-2023,numLikes,2024-09-27,758080
poor-things-2023,numFans,2024-09-27,23983
spider-man-across-the-spider-verse,numViews,2024-09-27,2499687
spider-man-across-the-spider-verse,avgRating,2024-09-27,4.44
spider-man-across-the-spider-verse,numReviews,2024-09-27,543008
spider-man-across-the-spider-verse,numRatings,2024-09-27,2017174
spider-man-across-the-spider-verse,numLikes,2024-09-27,1251060
spider-man-across-the-spider-verse,numFans,2024-09-27,56054
lady-bird,numViews,2024-09-27,2843907
lady-bird,avgRating,2024-09-27,3.85
lady-bird,numReviews,2024-09-27,314605
lady-bird,numRatings,2024-09-27,1987356
lady-bird,numLikes,2024-09-27,1147110
lady-bird,numFans,2024-09-27,63793
american-psycho,numViews,2024-09-27,3018579
american-psycho,avgRating,2024-09-27,3.84
american-psycho,numReviews,2024-09-27,283692
american-psycho,numRatings,2024-09-27,2069951
american-psycho,numLikes,2024-09-27,1079275
american-psycho,numFans,2024-09-27,34472
dune-part-two,numViews,2024-09-27,2053662
dune-part-two,avgRating,2024-09-27,4.44
dune-part-two,numReviews,2024-09-27,655906
dune-part-two,numRatings,2024-09-27,1768586
dune-part-two,numLikes,2024-09-27,932408
dune-part-two,numFans,2024-09-27,53047
eternal-sunshine-of-the-spotless-mind,numViews,2024-09-27,2589873
eternal-sunshine-of-the-spotless-mind,avgRating,2024-09-27,4.25
eternal-sunshine-of-the-spotless-mind,numReviews,2024-09-27,265544
eternal-sunshine-of-the-spotless-mind,numRatings,2024-09-27,1764781
eternal-sunshine-of-the-spotless-mind,numLikes,2024-09-27,1124970
eternal-sunshine-of-the-spotless-mind,numFans,2024-09-27,119523
the-wolf-of-wall-street,numViews,2024-09-27,3455876
the-wolf-of-wall-street,avgRating,2024-09-27,4.0
the-wolf-of-wall-street,numReviews,2024-09-27,168826
the-wolf-of-wall-street,numRatings,2024-09-27,2233536
the-wolf-of-wall-street,numLikes,2024-09-27,1211834
the-wolf-of-wall-street,numFans,2024-09-27,27905
the-grand-budapest-hotel,numViews,2024-09-27,2721904
the-grand-budapest-hotel,avgRating,2024-09-27,4.24
the-grand-budapest-hotel,numReviews,2024-09-27,215672
the-grand-budapest-hotel,numRatings,2024-09-27,1857956
the-grand-budapest-hotel,numLikes,2024-09-27,1180786
the-grand-budapest-hotel,numFans,2024-09-27,60782
spirited-away,numViews,2024-09-27,3038808
spirited-away,avgRating,2024-09-27,4.45
spirited-away,numReviews,2024-09-27,200920
spirited-away,numRatings,2024-09-27,2025381
spirited-away,numLikes,2024-09-27,1427339
spirited-away,numFans,2024-09-27,85081
spider-man-no-way-home,numViews,2024-09-27,3127300
spider-man-no-way-home,avgRating,2024-09-27,3.84
spider-man-no-way-home,numReviews,2024-09-27,337761
spider-man-no-way-home,numRatings,2024-09-27,2182847
spider-man-no-way-home,numLikes,2024-09-27,1218815
spider-man-no-way-home,numFans,2024-09-27,19813
the-menu-2022,numViews,2024-09-27,2401931
